Anno,Codice Istat,Comune,Densità
2005,26001,Altivole,295,9
2005,26002,Arcade,472,77
2005,26003,Asolo,344,95
2005,26004,Borso del Grappa,162,27
2005,26005,Breda di Piave,282,38
2005,26006,Caerano di San Marco,613,23
2005,26007,Cappella Maggiore,402,25
2005,26008,Carbonera,543,02
2005,26009,Casale sul Sile,436,57
2005,26010,Casier,761,29
2005,26011,Castelcucco,239,59
2005,26012,Castelfranco Veneto,647,46
2005,26013,Castello di Godego,374,58
2005,26014,Cavaso del Tomba,153,85
2005,26015,Cessalto,122,06
2005,26016,Chiarano,175,85
2005,26017,Cimadolmo,193,01
2005,26018,Cison di Valmarino,92,28
2005,26019,Codognè,242,96
2005,26020,Colle Umberto,368,14
2005,26021,Conegliano,977,7
2005,26022,Cordignano,266,32
2005,26023,Cornuda,485,86
2005,26024,Crespano del Grappa,254,26
2005,26025,Crocetta del Montello,218,84
2005,26026,Farra di Soligo,299,65
2005,26027,Follina,165,07
2005,26028,Fontanelle,159,72
2005,26029,Fonte,397,54
2005,26030,Fregona,72,56
2005,26031,Gaiarine,216,97
2005,26032,Giavera del Montello,249,27
2005,26033,Godega di Sant'Urbano,248,62
2005,26034,Gorgo al Monticano,152,95
2005,26035,Istrana,323,63
2005,26036,Loria,366,44
2005,26037,Mansuè,167,37
2005,26038,Mareno di Piave,320,45
2005,26039,Maser,185,47
2005,26040,Maserada sul Piave,305,36
2005,26041,Meduna di Livenza,190,02
2005,26042,Miane,117,63
2005,26043,Mogliano Veneto,598,59
2005,26044,Monastier di Treviso,148,21
2005,26045,Monfumo,127,85
2005,26046,Montebelluna,607,02
2005,26047,Morgano,339,49
2005,26048,Moriago della Battaglia,197,7
2005,26049,Motta di Livenza,273,11
2005,26050,Nervesa della Battaglia,195,22
2005,26051,Oderzo,449,71
2005,26052,Ormelle,228,14
2005,26053,Orsago,359,64
2005,26054,Paderno del Grappa,109,51
2005,26055,Paese,537,84
2005,26056,Pederobba,249,86
2005,26057,Pieve di Soligo,617,68
2005,26058,Ponte di Piave,232,33
2005,26059,Ponzano Veneto,502,57
2005,26060,Portobuffolè,162,6
2005,26061,Possagno,178,06
2005,26062,Povegliano,359,31
2005,26063,Preganziol,708,56
2005,26064,Quinto di Treviso,495,52
2005,26065,Refrontolo,137,3
2005,26066,Resana,337,36
2005,26067,Revine Lago,116,35
2005,26068,Riese Pio X,336,6
2005,26069,Roncade,212,99
2005,26070,Salgareda,228,49
2005,26071,San Biagio di Callalta,253,45
2005,26072,San Fior,360,05
2005,26073,San Pietro di Feletto,264,88
2005,26074,San Polo di Piave,232,66
2005,26075,Santa Lucia di Piave,409,79
2005,26076,San Vendemiano,515,23
2005,26077,San Zenone degli Ezzelini,358,34
2005,26078,Sarmede,175,31
2005,26079,Segusino,113,34
2005,26080,Sernaglia della Battaglia,308,25
2005,26081,Silea,522,09
2005,26082,Spresiano,408,97
2005,26083,Susegana,262,24
2005,26084,Tarzo,195,67
2005,26085,Trevignano,369,64
2005,26086,Treviso,1.484,67
2005,26087,Valdobbiadene,177,76
2005,26088,Vazzola,261,81
2005,26089,Vedelago,246,97
2005,26090,Vidor,269,67
2005,26091,Villorba,575,87
2005,26092,Vittorio Veneto,353,82
2005,26093,Volpago del Montello,209,4
2005,26094,Zenson di Piave,185,13
2005,26095,Zero Branco,363,85
2005,27001,Annone Veneto,146,99
2005,27002,Campagna Lupia,76,41
2005,27003,Campolongo Maggiore,408,96
2005,27004,Camponogara,558,11
2005,27005,Caorle,78,57
2005,27006,Cavarzere,108,78
2005,27007,Ceggia,250,5
2005,27008,Chioggia,275,81
2005,27009,Cinto Caomaggiore,152,03
2005,27010,Cona,50,25
2005,27011,Concordia Sagittaria,156,13
2005,27012,Dolo,607,49
2005,27013,Eraclea,133,52
2005,27014,Fiesso d'Artico,1.054,68
2005,27015,Fossalta di Piave,435,56
2005,27016,Fossalta di Portogruaro,187,65
2005,27017,Fossò,617,9
2005,27018,Gruaro,159,16
2005,27019,Jesolo,248,62
2005,27020,Marcon,516,77
2005,27021,Martellago,996,71
2005,27022,Meolo,238,34
2005,27023,Mira,381,5
2005,27024,Mirano,575,1
2005,27025,Musile di Piave,239,93
2005,27026,Noale,609,02
2005,27027,Noventa di Piave,344,63
2005,27028,Pianiga,508,93
2005,27029,Portogruaro,244,3
2005,27030,Pramaggiore,183,27
2005,27031,Quarto d'Altino,270,35
2005,27032,Salzano,688,47
2005,27033,San Donà di Piave,490,46
2005,27034,San Michele al Tagliamento,104,82
2005,27035,Santa Maria di Sala,564,34
2005,27036,San Stino di Livenza,183,56
2005,27037,Scorzè,561,23
2005,27038,Spinea,1.651
2005,27039,Stra,835,08
2005,27040,Teglio Veneto,186,2
2005,27041,Torre di Mosto,117,5
2005,27042,Venezia,648,6
2005,27043,Vigonovo,701,41
2005,27044,Cavallino-Treporti,279,79
2005,28001,Abano Terme,883,73
2005,28002,Agna,174,3
2005,28003,Albignasego,966,17
2005,28004,Anguillara Veneta,220,78
2005,28005,Arquà Petrarca,148,72
2005,28006,Arre,166,96
2005,28007,Arzergrande,321,86
2005,28008,Bagnoli di Sopra,109,36
2005,28009,Baone,126,92
2005,28010,Barbona,88,42
2005,28011,Battaglia Terme,657,17
2005,28012,Boara Pisani,154,37
2005,28013,Borgoricco,372,28
2005,28014,Bovolenta,138,49
2005,28015,Brugine,340,25
2005,28016,Cadoneghe,1.194,16
2005,28017,Campodarsego,486,61
2005,28018,Campodoro,229,66
2005,28019,Camposampiero,545,75
2005,28020,Campo San Martino,422,85
2005,28021,Candiana,111,43
2005,28022,Carceri,163,72
2005,28023,Carmignano di Brenta,501,02
2005,28024,Carrara San Giorgio,
2005,28025,Carrara Santo Stefano,
2005,28026,Cartura,266,42
2005,28027,Casale di Scodosia,227,57
2005,28028,Casalserugo,356,77
2005,28029,Castelbaldo,110,81
2005,28030,Cervarese Santa Croce,300,29
2005,28031,Cinto Euganeo,106,5
2005,28032,Cittadella,536,25
2005,28033,Codevigo,85,65
2005,28034,Conselve,400,41
2005,28035,Correzzola,130,96
2005,28036,Curtarolo,460,09
2005,28037,Este,513,83
2005,28038,Fontaniva,371,34
2005,28039,Galliera Veneta,758,6
2005,28040,Galzignano Terme,237,36
2005,28041,Gazzo,168,34
2005,28042,Grantorto,300,71
2005,28043,Granze,161,1
2005,28044,Legnaro,530,76
2005,28045,Limena,482,38
2005,28046,Loreggia,342,41
2005,28047,Lozzo Atestino,132
2005,28048,Maserà di Padova,483,07
2005,28049,Masi,131,16
2005,28050,Massanzago,398,41
2005,28051,Megliadino San Fidenzio,122,38
2005,28052,Megliadino San Vitale,132,76
2005,28053,Merlara,137,92
2005,28054,Mestrino,494,87
2005,28055,Monselice,346,45
2005,28056,Montagnana,210,19
2005,28057,Montegrotto Terme,699,41
2005,28058,Noventa Padovana,1.292,33
2005,28059,Ospedaletto Euganeo,266,88
2005,28060,Padova,2.272,32
2005,28061,Pernumia,291,11
2005,28062,Piacenza d'Adige,74,13
2005,28063,Piazzola sul Brenta,261,5
2005,28064,Piombino Dese,305,69
2005,28065,Piove di Sacco,506,99
2005,28066,Polverara,267,61
2005,28067,Ponso,221,96
2005,28068,Pontelongo,356,98
2005,28069,Ponte San Nicolò,958,3
2005,28070,Pozzonovo,148,65
2005,28071,Rovolon,155,41
2005,28072,Rubano,976,1
2005,28073,Saccolongo,330,39
2005,28074,Saletto,247,36
2005,28075,San Giorgio delle Pertiche,470,53
2005,28076,San Giorgio in Bosco,215,24
2005,28077,San Martino di Lupari,505,11
2005,28078,San Pietro in Gu,247,08
2005,28079,San Pietro Viminario,207,8
2005,28080,Santa Giustina in Colle,384,74
2005,28081,Santa Margherita d'Adige,184,16
2005,28082,Sant'Angelo di Piove di Sacco,504,5
2005,28083,Sant'Elena,215,88
2005,28084,Sant'Urbano,68
2005,28085,Saonara,702,22
2005,28086,Selvazzano Dentro,1.095,81
2005,28087,Solesino,690,45
2005,28088,Stanghella,229,15
2005,28089,Teolo,274,25
2005,28090,Terrassa Padovana,162,7
2005,28091,Tombolo,685,3
2005,28092,Torreglia,322,83
2005,28093,Trebaseleghe,382,23
2005,28094,Tribano,225,13
2005,28095,Urbana,128,89
2005,28096,Veggiano,226,29
2005,28097,Vescovana,72,42
2005,28098,Vighizzolo d'Este,54,46
2005,28099,Vigodarzere,622,3
2005,28100,Vigonza,620,56
2005,28101,Villa del Conte,303,87
2005,28102,Villa Estense,150,03
2005,28103,Villafranca Padovana,363,03
2005,28104,Villanova di Camposampiero,428,82
2005,28105,Vo,166,21
2005,28106,Due Carrare,319,71
2005,29001,Adria,180,92
2005,29002,Ariano nel Polesine,59,7
2005,29003,Arquà Polesine,144,53
2005,29004,Badia Polesine,241,53
2005,29005,Bagnolo di Po,66,26
2005,29006,Bergantino,143,18
2005,29007,Bosaro,228,9
2005,29008,Calto,75,05
2005,29009,Canaro,88,17
2005,29010,Canda,65,18
2005,29011,Castelguglielmo,78,73
2005,29012,Castelmassa,367,84
2005,29013,Castelnovo Bariano,81,84
2005,29014,Ceneselli,64,91
2005,29015,Ceregnano,131,07
2005,29016,Contarina,
2005,29017,Corbola,143,88
2005,29018,Costa di Rovigo,178,07
2005,29019,Crespino,66,35
2005,29020,Donada,
2005,29021,Ficarolo,153,25
2005,29022,Fiesso Umbertiano,152,18
2005,29023,Frassinelle Polesine,70,92
2005,29024,Fratta Polesine,129,95
2005,29025,Gaiba,91,4
2005,29026,Gavello,66,13
2005,29027,Giacciano con Baruchella,124,51
2005,29028,Guarda Veneta,66,96
2005,29029,Lendinara,220,79
2005,29030,Loreo,96,14
2005,29031,Lusia,204,13
2005,29032,Melara,109,66
2005,29033,Occhiobello,328,65
2005,29034,Papozze,78,37
2005,29035,Pettorazza Grimani,79,4
2005,29036,Pincara,72,29
2005,29037,Polesella,249,16
2005,29038,Pontecchio Polesine,145,51
2005,29039,Porto Tolle,45,53
2005,29040,Rosolina,86,97
2005,29041,Rovigo,470,4
2005,29042,Salara,83,78
2005,29043,San Bellino,75,13
2005,29044,San Martino di Venezze,127,39
2005,29045,Stienta,130
2005,29046,Taglio di Po,106,78
2005,29047,Trecenta,87,14
2005,29048,Villadose,162,09
2005,29049,Villamarzana,81,66
2005,29050,Villanova del Ghebbo,187,78
2005,29051,Villanova Marchesana,58,81
2005,29052,Porto Viro,108,63
2006,23001,Affi,222,03
2006,23002,Albaredo d'Adige,185,83
2006,23003,Angiari,142,42
2006,23004,Arcole,317
2006,23005,Badia Calavena,96,05
2006,23006,Bardolino,116,77
2006,23007,Belfiore,108,84
2006,23008,Bevilacqua,147,36
2006,23009,Bonavigo,110,84
2006,23010,Boschi Sant'Anna,155,18
2006,23011,Bosco Chiesanuova,54,78
2006,23012,Bovolone,353,85
2006,23013,Brentino Belluno,51,47
2006,23014,Brenzone,50,46
2006,23015,Bussolengo,776,14
2006,23016,Buttapietra,379,93
2006,23017,Caldiero,619,1
2006,23018,Caprino Veronese,164,43
2006,23019,Casaleone,158,96
2006,23020,Castagnaro,117,91
2006,23021,Castel d'Azzano,1.158,56
2006,23022,Castelnuovo del Garda,319,44
2006,23023,Cavaion Veronese,376,96
2006,23024,Cazzano di Tramigna,117,39
2006,23025,Cerea,223,19
2006,23026,Cerro Veronese,228,61
2006,23027,Cologna Veneta,195,58
2006,23028,Colognola ai Colli,374,48
2006,23029,Concamarise,131,81
2006,23030,Costermano,202,72
2006,23031,Dolcè,61,16
2006,23032,Erbè,102,01
2006,23033,Erbezzo,24,17
2006,23034,Ferrara di Monte Baldo,7,32
2006,23035,Fumane,116,07
2006,23036,Garda,237,55
2006,23037,Gazzo Veronese,97,9
2006,23038,Grezzana,204,63
2006,23039,Illasi,206,51
2006,23040,Isola della Scala,159,7
2006,23041,Isola Rizza,184,74
2006,23042,Lavagno,470,51
2006,23043,Lazise,98,86
2006,23044,Legnago,317,11
2006,23045,Malcesine,52,14
2006,23046,Marano di Valpolicella,165,18
2006,23047,Mezzane di Sotto,105,72
2006,23048,Minerbe,155,81
2006,23049,Montecchia di Crosara,208,25
2006,23050,Monteforte d'Alpone,402,06
2006,23051,Mozzecane,240,39
2006,23052,Negrar,418,07
2006,23053,Nogara,211,94
2006,23054,Nogarole Rocca,107,69
2006,23055,Oppeano,177,15
2006,23056,Palù,88,4
2006,23057,Pastrengo,291,18
2006,23058,Pescantina,763,19
2006,23059,Peschiera del Garda,529,37
2006,23060,Povegliano Veronese,376,46
2006,23061,Pressana,139,33
2006,23062,Rivoli Veronese,111,3
2006,23063,Roncà,194,68
2006,23064,Ronco all'Adige,141,5
2006,23065,Roverchiara,136,43
2006,23066,Roveredo di Guà,149,36
2006,23067,Roverè Veronese,58,18
2006,23068,Salizzole,123,53
2006,23069,San Bonifacio,563,77
2006,23070,San Giovanni Ilarione,200,95
2006,23071,San Giovanni Lupatoto,1.203,33
2006,23072,Sanguinetto,298,31
2006,23073,San Martino Buon Albergo,378,87
2006,23074,San Mauro di Saline,50,45
2006,23075,San Pietro di Morubio,180,09
2006,23076,San Pietro in Cariano,632,84
2006,23077,Sant'Ambrogio di Valpolicella,466,4
2006,23078,Sant'Anna d'Alfaedo,58,52
2006,23079,San Zeno di Montagna,46,98
2006,23080,Selva di Progno,23,88
2006,23081,Soave,297,97
2006,23082,Sommacampagna,344,83
2006,23083,Sona,386,27
2006,23084,Sorgà,98,92
2006,23085,Terrazzo,112,32
2006,23086,Torri del Benaco,54,68
2006,23087,Tregnago,129,5
2006,23088,Trevenzuolo,97,33
2006,23089,Valeggio sul Mincio,203,14
2006,23090,Velo Veronese,41,48
2006,23091,Verona,1.261,4
2006,23092,Veronella,200,05
2006,23093,Vestenanova,112,05
2006,23094,Vigasio,264,03
2006,23095,Villa Bartolomea,105,39
2006,23096,Villafranca di Verona,547,27
2006,23097,Zevio,244,93
2006,23098,Zimella,236,28
2006,24001,Agugliaro,92,28
2006,24002,Albettone,103,88
2006,24003,Alonte,132,59
2006,24004,Altavilla Vicentina,661,76
2006,24005,Altissimo,156
2006,24006,Arcugnano,186,28
2006,24007,Arsiero,83,1
2006,24008,Arzignano,740,4
2006,24009,Asiago,40,19
2006,24010,Asigliano Veneto,115,8
2006,24011,Barbarano Vicentino,218,77
2006,24012,Bassano del Grappa,901,43
2006,24013,Bolzano Vicentino,310,77
2006,24014,Breganze,389,54
2006,24015,Brendola,255,02
2006,24016,Bressanvido,351,87
2006,24017,Brogliano,285,24
2006,24018,Caldogno,675,55
2006,24019,Caltrano,117,56
2006,24020,Calvene,114,38
2006,24021,Camisano Vicentino,317,23
2006,24022,Campiglia dei Berici,160,11
2006,24023,Campolongo sul Brenta,86,76
2006,24024,Carrè,401,83
2006,24025,Cartigliano,490,51
2006,24026,Cassola,1.067,9
2006,24027,Castegnero,236,14
2006,24028,Castelgomberto,349,83
2006,24029,Chiampo,557,15
2006,24030,Chiuppano,569,11
2006,24031,Cismon del Grappa,29,87
2006,24032,Cogollo del Cengio,95,33
2006,24033,Conco,82,43
2006,24034,Cornedo Vicentino,496,64
2006,24035,Costabissara,477,99
2006,24036,Creazzo,1.019,68
2006,24037,Crespadoro,50,98
2006,24038,Dueville,679,19
2006,24039,Enego,36,02
2006,24040,Fara Vicentino,259,28
2006,24041,Foza,20,79
2006,24042,Gallio,50,88
2006,24043,Gambellara,255,2
2006,24044,Gambugliano,103,14
2006,24045,Grancona,152,77
2006,24046,Grisignano di Zocco,250,94
2006,24047,Grumolo delle Abbadesse,245,61
2006,24048,Isola Vicentina,332,49
2006,24049,Laghi,5,99
2006,24050,Lastebasse,12,99
2006,24051,Longare,243,08
2006,24052,Lonigo,312,45
2006,24053,Lugo di Vicenza,255,6
2006,24054,Lusiana,83,8
2006,24055,Malo,452,47
2006,24056,Marano Vicentino,746,14
2006,24057,Marostica,367,32
2006,24058,Mason Vicentino,283,74
2006,24059,Molvena,352,9
2006,24060,Montebello Vicentino,290,76
2006,24061,Montecchio Maggiore,745,58
2006,24062,Montecchio Precalcino,337,17
2006,24063,Monte di Malo,122,26
2006,24064,Montegalda,183,37
2006,24065,Montegaldella,133,43
2006,24066,Monteviale,261,79
2006,24067,Monticello Conte Otto,890,49
2006,24068,Montorso Vicentino,338,31
2006,24069,Mossano,127,63
2006,24070,Mussolente,486,91
2006,24071,Nanto,189,04
2006,24072,Nogarole Vicentino,120,27
2006,24073,Nove,619,35
2006,24074,Noventa Vicentina,375,37
2006,24075,Orgiano,175,41
2006,24076,Pedemonte,61,9
2006,24077,Pianezze,397,38
2006,24078,Piovene Rocchette,627,2
2006,24079,Poiana Maggiore,155,2
2006,24080,Posina,14,9
2006,24081,Pove del Grappa,307,01
2006,24082,Pozzoleone,237,53
2006,24083,Quinto Vicentino,307,63
2006,24084,Recoaro Terme,116,23
2006,24085,Roana,52,08
2006,24086,Romano d'Ezzelino,670,31
2006,24087,Rosà,550,47
2006,24088,Rossano Veneto,687,83
2006,24089,Rotzo,21,47
2006,24090,Salcedo,168,95
2006,24091,Sandrigo,298,14
2006,24092,San Germano dei Berici,74,9
2006,24093,San Nazario,77,21
2006,24094,San Pietro Mussolino,382,01
2006,24095,Santorso,430,16
2006,24096,San Vito di Leguzzano,593,44
2006,24097,Sarcedo,388,65
2006,24098,Sarego,253,45
2006,24099,Schiavon,210,95
2006,24100,Schio,576,43
2006,24101,Solagna,120,2
2006,24102,Sossano,206,92
2006,24103,Sovizzo,404,58
2006,24104,Tezze sul Brenta,655,7
2006,24105,Thiene,1.117,87
2006,24106,Tonezza del Cimone,42,79
2006,24107,Torrebelvicino,280,73
2006,24108,Torri di Quartesolo,617
2006,24110,Trissino,378,96
2006,24111,Valdagno,541,25
2006,24112,Valdastico,60,08
2006,24113,Valli del Pasubio,71,67
2006,24114,Valstagna,76,1
2006,24115,Velo d'Astico,108,09
2006,24116,Vicenza,1.418,25
2006,24117,Villaga,85,52
2006,24118,Villaverla,382,26
2006,24119,Zanè,850
2006,24120,Zermeghedo,452,53
2006,24121,Zovencedo,94,94
2006,24122,Zugliano,475,36
2006,25001,Agordo,178,83
2006,25002,Alano di Piave,80,69
2006,25003,Alleghe,45,62
2006,25004,Arsiè,41,19
2006,25005,Auronzo di Cadore,16,33
2006,25006,Belluno,244,48
2006,25007,Borca di Cadore,30,62
2006,25008,Calalzo di Cadore,54,15
2006,25009,Castellavazzo,90,21
2006,25010,Cencenighe Agordino,80,14
2006,25011,Cesiomaggiore,50,44
2006,25012,Chies d'Alpago,33,36
2006,25013,Cibiana di Cadore,20,57
2006,25014,Colle Santa Lucia,26,46
2006,25015,Comelico Superiore,24,8
2006,25016,Cortina d'Ampezzo,24,16
2006,25017,Danta di Cadore,65,75
2006,25018,Domegge di Cadore,53,01
2006,25019,Falcade,40,08
2006,25020,Farra d'Alpago,66,95
2006,25021,Feltre,202,14
2006,25022,Fonzaso,123,35
2006,25023,Canale d'Agordo,26,36
2006,25024,Forno di Zoldo,33,36
2006,25025,Gosaldo,16,11
2006,25026,Lamon,59,74
2006,25027,La Valle Agordina,24,85
2006,25028,Lentiai,80,38
2006,25029,Limana,121,14
2006,25030,Livinallongo del Col di Lana,14,49
2006,25031,Longarone,39,18
2006,25032,Lorenzago di Cadore,21,75
2006,25033,Lozzo di Cadore,52,86
2006,25034,Mel,72,26
2006,25035,Ospitale di Cadore,8,95
2006,25036,Pedavena,178,68
2006,25037,Perarolo di Cadore,8,31
2006,25038,Pieve d'Alpago,79,95
2006,25039,Pieve di Cadore,60,67
2006,25040,Ponte nelle Alpi,144,74
2006,25041,Puos d'Alpago,172,09
2006,25042,Quero,88,85
2006,25043,Rivamonte Agordino,28,44
2006,25044,Rocca Pietore,17,87
2006,25045,San Gregorio nelle Alpi,85,8
2006,25046,San Nicolò di Comelico,16,91
2006,25047,San Pietro di Cadore,34,01
2006,25048,Santa Giustina,182,16
2006,25049,San Tomaso Agordino,38,85
2006,25050,Santo Stefano di Cadore,27,51
2006,25051,San Vito di Cadore,29,41
2006,25052,Sappada,21,16
2006,25053,Sedico,102,12
2006,25054,Selva di Cadore,15,99
2006,25055,Seren del Grappa,41,96
2006,25056,Sospirolo,48,67
2006,25057,Soverzene,28,36
2006,25058,Sovramonte,31,69
2006,25059,Taibon Agordino,20,09
2006,25060,Tambre,32,17
2006,25061,Trichiana,107,1
2006,25062,Vallada Agordina,42,11
2006,25063,Valle di Cadore,51,38
2006,25064,Vas,50,39
2006,25065,Vigo di Cadore,22,5
2006,25066,Vodo Cadore,19,34
2006,25067,Voltago Agordino,43,35
2006,25068,Zoldo Alto,17,51
2006,25069,Zoppè di Cadore,61,71
2006,26001,Altivole,297,77
2006,26002,Arcade,487,51
2006,26003,Asolo,348,7
2006,26004,Borso del Grappa,166,76
2006,26005,Breda di Piave,291,37
2006,26006,Caerano di San Marco,628,45
2006,26007,Cappella Maggiore,406,56
2006,26008,Carbonera,546,76
2006,26009,Casale sul Sile,443,84
2006,26010,Casier,791,68
2006,26011,Castelcucco,240,84
2006,26012,Castelfranco Veneto,648,89
2006,26013,Castello di Godego,381,37
2006,26014,Cavaso del Tomba,154,85
2006,26015,Cessalto,126,57
2006,26016,Chiarano,178,51
2006,26017,Cimadolmo,192,9
2006,26018,Cison di Valmarino,91,44
2006,26019,Codognè,241,53
2006,26020,Colle Umberto,370,28
2006,26021,Conegliano,977,37
2006,26022,Cordignano,267,2
2006,26023,Cornuda,484,73
2006,26024,Crespano del Grappa,259,01
2006,26025,Crocetta del Montello,220,39
2006,26026,Farra di Soligo,303,83
2006,26027,Follina,164,03
2006,26028,Fontanelle,161,41
2006,26029,Fonte,402,26
2006,26030,Fregona,72,79
2006,26031,Gaiarine,216,69
2006,26032,Giavera del Montello,252,18
2006,26033,Godega di Sant'Urbano,250,19
2006,26034,Gorgo al Monticano,151
2006,26035,Istrana,330,59
2006,26036,Loria,370,92
2006,26037,Mansuè,172,49
2006,26038,Mareno di Piave,328,96
2006,26039,Maser,186,16
2006,26040,Maserada sul Piave,311,37
2006,26041,Meduna di Livenza,190,48
2006,26042,Miane,117,08
2006,26043,Mogliano Veneto,600,39
2006,26044,Monastier di Treviso,152,81
2006,26045,Monfumo,129,35
2006,26046,Montebelluna,610,17
2006,26047,Morgano,340,94
2006,26048,Moriago della Battaglia,199,78
2006,26049,Motta di Livenza,274,68
2006,26050,Nervesa della Battaglia,195,39
2006,26051,Oderzo,456,03
2006,26052,Ormelle,230,86
2006,26053,Orsago,360,11
2006,26054,Paderno del Grappa,108,07
2006,26055,Paese,546,03
2006,26056,Pederobba,249,73
2006,26057,Pieve di Soligo,622,32
2006,26058,Ponte di Piave,235,1
2006,26059,Ponzano Veneto,515,13
2006,26060,Portobuffolè,165,6
2006,26061,Possagno,182,53
2006,26062,Povegliano,368,88
2006,26063,Preganziol,716,12
2006,26064,Quinto di Treviso,499,31
2006,26065,Refrontolo,137,15
2006,26066,Resana,345,05
2006,26067,Revine Lago,116,56
2006,26068,Riese Pio X,341,61
2006,26069,Roncade,217,67
2006,26070,Salgareda,233,6
2006,26071,San Biagio di Callalta,258,8
2006,26072,San Fior,367,81
2006,26073,San Pietro di Feletto,268,17
2006,26074,San Polo di Piave,234,67
2006,26075,Santa Lucia di Piave,419,59
2006,26076,San Vendemiano,520,77
2006,26077,San Zenone degli Ezzelini,359,94
2006,26078,Sarmede,176,7
2006,26079,Segusino,113,12
2006,26080,Sernaglia della Battaglia,312,44
2006,26081,Silea,525,08
2006,26082,Spresiano,422,63
2006,26083,Susegana,266,83
2006,26084,Tarzo,193,82
2006,26085,Trevignano,378,79
2006,26086,Treviso,1.473,21
2006,26087,Valdobbiadene,177,2
2006,26088,Vazzola,264,08
2006,26089,Vedelago,253,97
2006,26090,Vidor,269,97
2006,26091,Villorba,579,37
2006,26092,Vittorio Veneto,352,05
2006,26093,Volpago del Montello,213,81
2006,26094,Zenson di Piave,185,03
2006,26095,Zero Branco,377,67
2006,27001,Annone Veneto,148,35
2006,27002,Campagna Lupia,77,39
2006,27003,Campolongo Maggiore,414,78
2006,27004,Camponogara,569,52
2006,27005,Caorle,78,73
2006,27006,Cavarzere,108,26
2006,27007,Ceggia,258,33
2006,27008,Chioggia,274,74
